Driver,LapNumber,LapTime,Position,TyreLife,Compound,Year
RUS,47.0,0 days 00:01:22.343000,7.0,14.0,HARD,2024
RUS,48.0,0 days 00:01:22.165000,7.0,15.0,HARD,2024
RUS,49.0,0 days 00:01:22.036000,7.0,16.0,HARD,2024
RUS,50.0,0 days 00:01:22.156000,7.0,17.0,HARD,2024
RUS,51.0,0 days 00:01:22.311000,7.0,18.0,HARD,2024
RUS,52.0,0 days 00:01:22.447000,7.0,19.0,HARD,2024
RUS,53.0,0 days 00:01:22.700000,7.0,20.0,HARD,2024
PER,1.0,0 days 00:01:31.698000,8.0,1.0,HARD,2024
PER,2.0,0 days 00:01:26.411000,8.0,2.0,HARD,2024
PER,3.0,0 days 00:01:25.757000,8.0,3.0,HARD,2024
PER,4.0,0 days 00:01:25.805000,8.0,4.0,HARD,2024
PER,5.0,0 days 00:01:25.447000,8.0,5.0,HARD,2024
PER,6.0,0 days 00:01:25.105000,8.0,6.0,HARD,2024
PER,7.0,0 days 00:01:25.434000,8.0,7.0,HARD,2024
PER,8.0,0 days 00:01:25.186000,8.0,8.0,HARD,2024
PER,9.0,0 days 00:01:24.977000,8.0,9.0,HARD,2024
PER,10.0,0 days 00:01:24.841000,8.0,10.0,HARD,2024
PER,11.0,0 days 00:01:24.773000,7.0,11.0,HARD,2024
PER,12.0,0 days 00:01:24.654000,7.0,12.0,HARD,2024
PER,13.0,0 days 00:01:25.041000,7.0,13.0,HARD,2024
PER,14.0,0 days 00:01:25.229000,7.0,14.0,HARD,2024
PER,15.0,0 days 00:01:25.543000,5.0,15.0,HARD,2024
PER,16.0,0 days 00:01:25.434000,4.0,16.0,HARD,2024
PER,17.0,0 days 00:01:25.444000,3.0,17.0,HARD,2024
PER,18.0,0 days 00:01:25.448000,3.0,18.0,HARD,2024
PER,19.0,0 days 00:01:25.683000,3.0,19.0,HARD,2024
PER,20.0,0 days 00:01:26.111000,2.0,20.0,HARD,2024
PER,21.0,0 days 00:01:25.864000,2.0,21.0,HARD,2024
PER,22.0,0 days 00:01:25.709000,1.0,22.0,HARD,2024
PER,23.0,0 days 00:01:29.869000,4.0,23.0,HARD,2024
PER,24.0,0 days 00:01:45.017000,8.0,1.0,HARD,2024
PER,25.0,0 days 00:01:24.109000,7.0,2.0,HARD,2024
PER,26.0,0 days 00:01:23.975000,7.0,3.0,HARD,2024
PER,27.0,0 days 00:01:23.784000,7.0,4.0,HARD,2024
PER,28.0,0 days 00:01:23.598000,7.0,5.0,HARD,2024
PER,29.0,0 days 00:01:23.854000,7.0,6.0,HARD,2024
PER,30.0,0 days 00:01:23.474000,7.0,7.0,HARD,2024
PER,31.0,0 days 00:01:25.086000,7.0,8.0,HARD,2024
PER,32.0,0 days 00:01:23.825000,7.0,9.0,HARD,2024
PER,33.0,0 days 00:01:23.473000,7.0,10.0,HARD,2024
PER,34.0,0 days 00:01:23.611000,7.0,11.0,HARD,2024
PER,35.0,0 days 00:01:28.255000,7.0,12.0,HARD,2024
PER,36.0,0 days 00:01:44.074000,9.0,1.0,MEDIUM,2024
PER,37.0,0 days 00:01:23.291000,8.0,2.0,MEDIUM,2024
PER,38.0,0 days 00:01:26.243000,9.0,3.0,MEDIUM,2024
PER,39.0,0 days 00:01:23.707000,9.0,4.0,MEDIUM,2024
PER,40.0,0 days 00:01:23.393000,9.0,5.0,MEDIUM,2024
PER,41.0,0 days 00:01:23.267000,9.0,6.0,MEDIUM,2024
PER,42.0,0 days 00:01:23.908000,9.0,7.0,MEDIUM,2024
PER,43.0,0 days 00:01:24.537000,9.0,8.0,MEDIUM,2024
PER,44.0,0 days 00:01:23.617000,8.0,9.0,MEDIUM,2024
PER,45.0,0 days 00:01:23.033000,8.0,10.0,MEDIUM,2024
PER,46.0,0 days 00:01:22.996000,8.0,11.0,MEDIUM,2024
PER,47.0,0 days 00:01:22.971000,8.0,12.0,MEDIUM,2024
PER,48.0,0 days 00:01:23.315000,8.0,13.0,MEDIUM,2024
PER,49.0,0 days 00:01:23.612000,8.0,14.0,MEDIUM,2024
PER,50.0,0 days 00:01:23.390000,8.0,15.0,MEDIUM,2024
PER,51.0,0 days 00:01:23.415000,8.0,16.0,MEDIUM,2024
PER,52.0,0 days 00:01:24.071000,8.0,17.0,MEDIUM,2024
PER,53.0,0 days 00:01:24.511000,8.0,18.0,MEDIUM,2024
ALB,1.0,0 days 00:01:31.965000,9.0,1.0,MEDIUM,2024
ALB,2.0,0 days 00:01:27.011000,9.0,2.0,MEDIUM,2024
ALB,3.0,0 days 00:01:26.282000,9.0,3.0,MEDIUM,2024
ALB,4.0,0 days 00:01:26.527000,9.0,4.0,MEDIUM,2024
ALB,5.0,0 days 00:01:26.039000,9.0,5.0,MEDIUM,2024
ALB,6.0,0 days 00:01:25.946000,9.0,6.0,MEDIUM,2024
ALB,7.0,0 days 00:01:25.990000,9.0,7.0,MEDIUM,2024
ALB,8.0,0 days 00:01:25.963000,9.0,8.0,MEDIUM,2024
ALB,9.0,0 days 00:01:25.666000,9.0,9.0,MEDIUM,2024
ALB,10.0,0 days 00:01:25.711000,9.0,10.0,MEDIUM,2024
ALB,11.0,0 days 00:01:25.734000,9.0,11.0,MEDIUM,2024
ALB,12.0,0 days 00:01:25.468000,8.0,12.0,MEDIUM,2024
ALB,13.0,0 days 00:01:25.533000,8.0,13.0,MEDIUM,2024
ALB,14.0,0 days 00:01:26.140000,8.0,14.0,MEDIUM,2024
ALB,15.0,0 days 00:01:26.463000,7.0,15.0,MEDIUM,2024
ALB,16.0,0 days 00:01:26.454000,5.0,16.0,MEDIUM,2024
ALB,17.0,0 days 00:01:31.436000,7.0,17.0,MEDIUM,2024
ALB,18.0,0 days 00:01:46.033000,13.0,1.0,HARD,2024
ALB,19.0,0 days 00:01:25.254000,13.0,2.0,HARD,2024
ALB,20.0,0 days 00:01:25.074000,12.0,3.0,HARD,2024
ALB,21.0,0 days 00:01:24.860000,12.0,4.0,HARD,2024
ALB,22.0,0 days 00:01:25.053000,12.0,5.0,HARD,2024
ALB,23.0,0 days 00:01:25.132000,12.0,6.0,HARD,2024
ALB,24.0,0 days 00:01:25.196000,12.0,7.0,HARD,2024
ALB,25.0,0 days 00:01:24.707000,11.0,8.0,HARD,2024
ALB,26.0,0 days 00:01:25.065000,11.0,9.0,HARD,2024
ALB,27.0,0 days 00:01:24.949000,11.0,10.0,HARD,2024
ALB,28.0,0 days 00:01:24.793000,11.0,11.0,HARD,2024
ALB,29.0,0 days 00:01:24.871000,11.0,12.0,HARD,2024
ALB,30.0,0 days 00:01:24.754000,11.0,13.0,HARD,2024
ALB,31.0,0 days 00:01:25.229000,10.0,14.0,HARD,2024
ALB,32.0,0 days 00:01:24.412000,10.0,15.0,HARD,2024
ALB,33.0,0 days 00:01:26.282000,11.0,16.0,HARD,2024
ALB,34.0,0 days 00:01:25.570000,10.0,17.0,HARD,2024
ALB,35.0,0 days 00:01:24.994000,10.0,18.0,HARD,2024
ALB,36.0,0 days 00:01:24.748000,8.0,19.0,HARD,2024
ALB,37.0,0 days 00:01:25.882000,10.0,20.0,HARD,2024
ALB,38.0,0 days 00:01:25.214000,10.0,21.0,HARD,2024
ALB,39.0,0 days 00:01:24.971000,10.0,22.0,HARD,2024
ALB,40.0,0 days 00:01:24.552000,10.0,23.0,HARD,2024
ALB,41.0,0 days 00:01:24.372000,10.0,24.0,HARD,2024
ALB,42.0,0 days 00:01:24.874000,10.0,25.0,HARD,2024
ALB,43.0,0 days 00:01:24.669000,10.0,26.0,HARD,2024
ALB,44.0,0 days 00:01:24.678000,10.0,27.0,HARD,2024
ALB,45.0,0 days 00:01:24.569000,10.0,28.0,HARD,2024
ALB,46.0,0 days 00:01:24.554000,10.0,29.0,HARD,2024
ALB,47.0,0 days 00:01:24.383000,10.0,30.0,HARD,2024
ALB,48.0,0 days 00:01:24.149000,10.0,31.0,HARD,2024
ALB,49.0,0 days 00:01:24.262000,10.0,32.0,HARD,2024
ALB,50.0,0 days 00:01:23.956000,10.0,33.0,HARD,2024
ALB,51.0,0 days 00:01:23.921000,10.0,34.0,HARD,2024
ALB,52.0,0 days 00:01:23.955000,10.0,35.0,HARD,2024
ALB,53.0,0 days 00:01:23.918000,10.0,36.0,HARD,2024
MAG,1.0,0 days 00:01:33.931000,12.0,1.0,MEDIUM,2024
MAG,2.0,0 days 00:01:27.205000,12.0,2.0,MEDIUM,2024
MAG,3.0,0 days 00:01:26.584000,12.0,3.0,MEDIUM,2024
MAG,4.0,0 days 00:01:26.372000,12.0,4.0,MEDIUM,2024
MAG,5.0,0 days 00:01:26.142000,12.0,5.0,MEDIUM,2024
MAG,6.0,0 days 00:01:25.902000,12.0,6.0,MEDIUM,2024
MAG,7.0,0 days 00:01:25.825000,12.0,7.0,MEDIUM,2024
MAG,8.0,0 days 00:01:25.966000,12.0,8.0,MEDIUM,2024
MAG,9.0,0 days 00:01:25.785000,12.0,9.0,MEDIUM,2024
MAG,10.0,0 days 00:01:25.799000,12.0,10.0,MEDIUM,2024
MAG,11.0,0 days 00:01:26.040000,11.0,11.0,MEDIUM,2024
MAG,12.0,0 days 00:01:26.145000,9.0,12.0,MEDIUM,2024
MAG,13.0,0 days 00:01:26.286000,9.0,13.0,MEDIUM,2024
MAG,14.0,0 days 00:01:29.943000,11.0,14.0,MEDIUM,2024
MAG,15.0,0 days 00:01:47.023000,17.0,1.0,HARD,2024
MAG,16.0,0 days 00:01:25.644000,16.0,2.0,HARD,2024
MAG,17.0,0 days 00:01:24.769000,15.0,3.0,HARD,2024
MAG,18.0,0 days 00:01:26.533000,15.0,4.0,HARD,2024
MAG,19.0,0 days 00:01:25.109000,15.0,5.0,HARD,2024
MAG,20.0,0 days 00:01:25.154000,14.0,6.0,HARD,2024
MAG,21.0,0 days 00:01:24.793000,14.0,7.0,HARD,2024
MAG,22.0,0 days 00:01:25.071000,14.0,8.0,HARD,2024
MAG,23.0,0 days 00:01:25.057000,13.0,9.0,HARD,2024
MAG,24.0,0 days 00:01:25.131000,13.0,10.0,HARD,2024
MAG,25.0,0 days 00:01:25.504000,13.0,11.0,HARD,2024
MAG,26.0,0 days 00:01:25.199000,12.0,12.0,HARD,2024
MAG,27.0,0 days 00:01:24.640000,12.0,13.0,HARD,2024
MAG,28.0,0 days 00:01:24.415000,12.0,14.0,HARD,2024
MAG,29.0,0 days 00:01:24.799000,12.0,15.0,HARD,2024
MAG,30.0,0 days 00:01:24.573000,12.0,16.0,HARD,2024
MAG,31.0,0 days 00:01:24.458000,11.0,17.0,HARD,2024
MAG,32.0,0 days 00:01:24.408000,11.0,18.0,HARD,2024
MAG,33.0,0 days 00:01:24.853000,10.0,19.0,HARD,2024
MAG,34.0,0 days 00:01:24.702000,9.0,20.0,HARD,2024
MAG,35.0,0 days 00:01:24.170000,8.0,21.0,HARD,2024
MAG,36.0,0 days 00:01:24.276000,7.0,22.0,HARD,2024
MAG,37.0,0 days 00:01:23.950000,7.0,23.0,HARD,2024
MAG,38.0,0 days 00:01:24.803000,7.0,24.0,HARD,2024
MAG,39.0,0 days 00:01:24.463000,7.0,25.0,HARD,2024
MAG,40.0,0 days 00:01:24.282000,7.0,26.0,HARD,2024
MAG,41.0,0 days 00:01:24.625000,7.0,27.0,HARD,2024
MAG,42.0,0 days 00:01:24.628000,8.0,28.0,HARD,2024
MAG,43.0,0 days 00:01:24.605000,8.0,29.0,HARD,2024
MAG,44.0,0 days 00:01:25.205000,9.0,30.0,HARD,2024
MAG,45.0,0 days 00:01:24.272000,9.0,31.0,HARD,2024
MAG,46.0,0 days 00:01:24.124000,9.0,32.0,HARD,2024
MAG,47.0,0 days 00:01:23.971000,9.0,33.0,HARD,2024
MAG,48.0,0 days 00:01:23.741000,9.0,34.0,HARD,2024
MAG,49.0,0 days 00:01:23.708000,9.0,35.0,HARD,2024
MAG,50.0,0 days 00:01:23.603000,9.0,36.0,HARD,2024
MAG,51.0,0 days 00:01:23.437000,9.0,37.0,HARD,2024
MAG,52.0,0 days 00:01:23.691000,9.0,38.0,HARD,2024
MAG,53.0,0 days 00:01:23.715000,9.0,39.0,HARD,2024
ALO,1.0,0 days 00:01:32.411000,10.0,2.0,MEDIUM,2024
ALO,2.0,0 days 00:01:27.236000,10.0,3.0,MEDIUM,2024
ALO,3.0,0 days 00:01:26.410000,10.0,4.0,MEDIUM,2024
ALO,4.0,0 days 00:01:26.411000,10.0,5.0,MEDIUM,2024
ALO,5.0,0 days 00:01:26.218000,10.0,6.0,MEDIUM,2024
ALO,6.0,0 days 00:01:25.911000,10.0,7.0,MEDIUM,2024
ALO,7.0,0 days 00:01:25.950000,10.0,8.0,MEDIUM,2024
ALO,8.0,0 days 00:01:25.693000,10.0,9.0,MEDIUM,2024
ALO,9.0,0 days 00:01:25.969000,10.0,10.0,MEDIUM,2024
ALO,10.0,0 days 00:01:25.832000,10.0,11.0,MEDIUM,2024
ALO,11.0,0 days 00:01:25.758000,10.0,12.0,MEDIUM,2024
ALO,12.0,0 days 00:01:29.740000,11.0,13.0,MEDIUM,2024
ALO,13.0,0 days 00:01:45.594000,15.0,2.0,HARD,2024
ALO,14.0,0 days 00:01:25.832000,16.0,3.0,HARD,2024
ALO,15.0,0 days 00:01:24.670000,15.0,4.0,HARD,2024
ALO,16.0,0 days 00:01:24.614000,14.0,5.0,HARD,2024
ALO,17.0,0 days 00:01:24.574000,13.0,6.0,HARD,2024
ALO,18.0,0 days 00:01:24.882000,12.0,7.0,HARD,2024
ALO,19.0,0 days 00:01:25.314000,12.0,8.0,HARD,2024
ALO,20.0,0 days 00:01:25.676000,11.0,9.0,HARD,2024
ALO,21.0,0 days 00:01:25.297000,11.0,10.0,HARD,2024
ALO,22.0,0 days 00:01:25.451000,10.0,11.0,HARD,2024
ALO,23.0,0 days 00:01:25.017000,10.0,12.0,HARD,2024
ALO,24.0,0 days 00:01:24.588000,10.0,13.0,HARD,2024
ALO,25.0,0 days 00:01:24.504000,10.0,14.0,HARD,2024
ALO,26.0,0 days 00:01:24.937000,10.0,15.0,HARD,2024
ALO,27.0,0 days 00:01:24.891000,9.0,16.0,HARD,2024
ALO,28.0,0 days 00:01:24.725000,9.0,17.0,HARD,2024
ALO,29.0,0 days 00:01:25.011000,9.0,18.0,HARD,2024
ALO,30.0,0 days 00:01:25.039000,9.0,19.0,HARD,2024
ALO,31.0,0 days 00:01:25.128000,9.0,20.0,HARD,2024
ALO,32.0,0 days 00:01:25.099000,9.0,21.0,HARD,2024
ALO,33.0,0 days 00:01:25.289000,9.0,22.0,HARD,2024
ALO,34.0,0 days 00:01:25.083000,8.0,23.0,HARD,2024
ALO,35.0,0 days 00:01:29.799000,9.0,24.0,HARD,2024
ALO,36.0,0 days 00:01:44.152000,14.0,3.0,HARD,2024
ALO,37.0,0 days 00:01:23.703000,13.0,4.0,HARD,2024
ALO,38.0,0 days 00:01:23.847000,13.0,5.0,HARD,2024
ALO,39.0,0 days 00:01:23.770000,13.0,6.0,HARD,2024
ALO,40.0,0 days 00:01:23.683000,13.0,7.0,HARD,2024
ALO,41.0,0 days 00:01:23.822000,13.0,8.0,HARD,2024
ALO,42.0,0 days 00:01:23.637000,13.0,9.0,HARD,2024
ALO,43.0,0 days 00:01:23.681000,12.0,10.0,HARD,2024
ALO,44.0,0 days 00:01:23.529000,12.0,11.0,HARD,2024
ALO,45.0,0 days 00:01:23.484000,12.0,12.0,HARD,2024
ALO,46.0,0 days 00:01:22.944000,11.0,13.0,HARD,2024
ALO,47.0,0 days 00:01:23.221000,11.0,14.0,HARD,2024
ALO,48.0,0 days 00:01:23.245000,11.0,15.0,HARD,2024
ALO,49.0,0 days 00:01:23.525000,11.0,16.0,HARD,2024
ALO,50.0,0 days 00:01:23.511000,11.0,17.0,HARD,2024
ALO,51.0,0 days 00:01:23.468000,11.0,18.0,HARD,2024
ALO,52.0,0 days 00:01:23.761000,11.0,19.0,HARD,2024
ALO,53.0,0 days 00:01:23.686000,11.0,20.0,HARD,2024
COL,1.0,0 days 00:01:35.885000,18.0,1.0,MEDIUM,2024
COL,2.0,0 days 00:01:27.845000,17.0,2.0,MEDIUM,2024
COL,3.0,0 days 00:01:26.578000,17.0,3.0,MEDIUM,2024
COL,4.0,0 days 00:01:26.250000,17.0,4.0,MEDIUM,2024
COL,5.0,0 days 00:01:27.151000,15.0,5.0,MEDIUM,2024
COL,6.0,0 days 00:01:26.057000,15.0,6.0,MEDIUM,2024
COL,7.0,0 days 00:01:27.204000,16.0,7.0,MEDIUM,2024
COL,8.0,0 days 00:01:26.385000,16.0,8.0,MEDIUM,2024
COL,9.0,0 days 00:01:26.222000,16.0,9.0,MEDIUM,2024
COL,10.0,0 days 00:01:26.289000,15.0,10.0,MEDIUM,2024
COL,11.0,0 days 00:01:26.607000,15.0,11.0,MEDIUM,2024
COL,12.0,0 days 00:01:26.500000,13.0,12.0,MEDIUM,2024
COL,13.0,0 days 00:01:26.410000,12.0,13.0,MEDIUM,2024
COL,14.0,0 days 00:01:26.930000,12.0,14.0,MEDIUM,2024
COL,15.0,0 days 00:01:26.672000,11.0,15.0,MEDIUM,2024
COL,16.0,0 days 00:01:31.193000,12.0,16.0,MEDIUM,2024
COL,17.0,0 days 00:01:46.349000,17.0,1.0,HARD,2024
COL,18.0,0 days 00:01:24.485000,17.0,2.0,HARD,2024
COL,19.0,0 days 00:01:24.928000,17.0,3.0,HARD,2024
COL,20.0,0 days 00:01:25.148000,16.0,4.0,HARD,2024
COL,21.0,0 days 00:01:24.784000,16.0,5.0,HARD,2024
COL,22.0,0 days 00:01:24.852000,16.0,6.0,HARD,2024
COL,23.0,0 days 00:01:24.649000,16.0,7.0,HARD,2024
COL,24.0,0 days 00:01:24.635000,16.0,8.0,HARD,2024
COL,25.0,0 days 00:01:24.916000,16.0,9.0,HARD,2024
COL,26.0,0 days 00:01:24.639000,16.0,10.0,HARD,2024
COL,27.0,0 days 00:01:24.497000,16.0,11.0,HARD,2024
COL,28.0,0 days 00:01:25.005000,16.0,12.0,HARD,2024
COL,29.0,0 days 00:01:25.634000,16.0,13.0,HARD,2024
COL,30.0,0 days 00:01:25.412000,15.0,14.0,HARD,2024
COL,31.0,0 days 00:01:25.586000,15.0,15.0,HARD,2024
COL,32.0,0 days 00:01:25.433000,13.0,16.0,HARD,2024
COL,33.0,0 days 00:01:24.868000,13.0,17.0,HARD,2024
COL,34.0,0 days 00:01:24.921000,13.0,18.0,HARD,2024
COL,35.0,0 days 00:01:24.798000,13.0,19.0,HARD,2024
COL,36.0,0 days 00:01:24.840000,12.0,20.0,HARD,2024
COL,37.0,0 days 00:01:25.345000,12.0,21.0,HARD,2024
COL,38.0,0 days 00:01:25.194000,12.0,22.0,HARD,2024
COL,39.0,0 days 00:01:25.128000,12.0,23.0,HARD,2024
COL,40.0,0 days 00:01:25.147000,12.0,24.0,HARD,2024
COL,41.0,0 days 00:01:24.801000,12.0,25.0,HARD,2024
COL,42.0,0 days 00:01:24.620000,12.0,26.0,HARD,2024
COL,43.0,0 days 00:01:25.979000,13.0,27.0,HARD,2024
COL,44.0,0 days 00:01:25.161000,13.0,28.0,HARD,2024
COL,45.0,0 days 00:01:24.812000,13.0,29.0,HARD,2024
COL,46.0,0 days 00:01:24.939000,13.0,30.0,HARD,2024
COL,47.0,0 days 00:01:24.697000,13.0,31.0,HARD,2024
COL,48.0,0 days 00:01:24.538000,13.0,32.0,HARD,2024
COL,49.0,0 days 00:01:24.474000,13.0,33.0,HARD,2024
COL,50.0,0 days 00:01:24.300000,13.0,34.0,HARD,2024
COL,51.0,0 days 00:01:24.186000,13.0,35.0,HARD,2024
COL,52.0,0 days 00:01:24.429000,13.0,36.0,HARD,2024
COL,53.0,0 days 00:01:23.728000,13.0,37.0,HARD,2024
RIC,1.0,0 days 00:01:33.104000,11.0,1.0,MEDIUM,2024
RIC,2.0,0 days 00:01:27.177000,11.0,2.0,MEDIUM,2024
RIC,3.0,0 days 00:01:26.588000,11.0,3.0,MEDIUM,2024
RIC,4.0,0 days 00:01:26.488000,11.0,4.0,MEDIUM,2024
RIC,5.0,0 days 00:01:26.251000,11.0,5.0,MEDIUM,2024
RIC,6.0,0 days 00:01:25.899000,11.0,6.0,MEDIUM,2024
RIC,7.0,0 days 00:01:25.713000,11.0,7.0,MEDIUM,2024
RIC,8.0,0 days 00:01:25.993000,11.0,8.0,MEDIUM,2024
RIC,9.0,0 days 00:01:25.815000,11.0,9.0,MEDIUM,2024
RIC,10.0,0 days 00:01:26.111000,11.0,10.0,MEDIUM,2024
RIC,11.0,0 days 00:01:31.962000,14.0,11.0,MEDIUM,2024
RIC,12.0,0 days 00:01:52.188000,18.0,2.0,HARD,2024
RIC,13.0,0 days 00:01:26.122000,18.0,3.0,HARD,2024
RIC,14.0,0 days 00:01:25.827000,18.0,4.0,HARD,2024
RIC,15.0,0 days 00:01:25.572000,18.0,5.0,HARD,2024
RIC,16.0,0 days 00:01:25.398000,17.0,6.0,HARD,2024
RIC,17.0,0 days 00:01:25.028000,16.0,7.0,HARD,2024
RIC,18.0,0 days 00:01:25.062000,16.0,8.0,HARD,2024
RIC,19.0,0 days 00:01:24.897000,16.0,9.0,HARD,2024
RIC,20.0,0 days 00:01:24.753000,15.0,10.0,HARD,2024
RIC,21.0,0 days 00:01:24.991000,15.0,11.0,HARD,2024
RIC,22.0,0 days 00:01:25.080000,15.0,12.0,HARD,2024
RIC,23.0,0 days 00:01:24.848000,15.0,13.0,HARD,2024
RIC,24.0,0 days 00:01:24.931000,15.0,14.0,HARD,2024
RIC,25.0,0 days 00:01:25.047000,15.0,15.0,HARD,2024
RIC,26.0,0 days 00:01:24.906000,15.0,16.0,HARD,2024
RIC,27.0,0 days 00:01:25.595000,14.0,17.0,HARD,2024
RIC,28.0,0 days 00:01:25.380000,14.0,18.0,HARD,2024
RIC,29.0,0 days 00:01:24.835000,13.0,19.0,HARD,2024
RIC,30.0,0 days 00:01:24.970000,13.0,20.0,HARD,2024
RIC,31.0,0 days 00:01:24.875000,13.0,21.0,HARD,2024
RIC,32.0,0 days 00:01:24.690000,12.0,22.0,HARD,2024
RIC,33.0,0 days 00:01:24.662000,12.0,23.0,HARD,2024
RIC,34.0,0 days 00:01:24.777000,11.0,24.0,HARD,2024
RIC,35.0,0 days 00:01:25.588000,12.0,25.0,HARD,2024
RIC,36.0,0 days 00:01:25.081000,11.0,26.0,HARD,2024
RIC,37.0,0 days 00:01:25.095000,11.0,27.0,HARD,2024
RIC,38.0,0 days 00:01:25.288000,11.0,28.0,HARD,2024
RIC,39.0,0 days 00:01:25.033000,11.0,29.0,HARD,2024
RIC,40.0,0 days 00:01:25.025000,11.0,30.0,HARD,2024
RIC,41.0,0 days 00:01:24.945000,11.0,31.0,HARD,2024
RIC,42.0,0 days 00:01:24.954000,11.0,32.0,HARD,2024
RIC,43.0,0 days 00:01:25.179000,11.0,33.0,HARD,2024
RIC,44.0,0 days 00:01:24.776000,11.0,34.0,HARD,2024
RIC,45.0,0 days 00:01:25.063000,11.0,35.0,HARD,2024
RIC,46.0,0 days 00:01:25.685000,12.0,36.0,HARD,2024
RIC,47.0,0 days 00:01:24.775000,12.0,37.0,HARD,2024
RIC,48.0,0 days 00:01:24.518000,12.0,38.0,HARD,2024
RIC,49.0,0 days 00:01:24.617000,12.0,39.0,HARD,2024
RIC,50.0,0 days 00:01:24.817000,12.0,40.0,HARD,2024
RIC,51.0,0 days 00:01:24.639000,12.0,41.0,HARD,2024
RIC,52.0,0 days 00:01:24.219000,12.0,42.0,HARD,2024
RIC,53.0,0 days 00:01:24.347000,12.0,43.0,HARD,2024
OCO,1.0,0 days 00:01:35.432000,15.0,1.0,HARD,2024
OCO,2.0,0 days 00:01:26.837000,14.0,2.0,HARD,2024
OCO,3.0,0 days 00:01:26.466000,14.0,3.0,HARD,2024
OCO,4.0,0 days 00:01:26.297000,14.0,4.0,HARD,2024
OCO,5.0,0 days 00:01:26.568000,14.0,5.0,HARD,2024
OCO,6.0,0 days 00:01:25.684000,14.0,6.0,HARD,2024
OCO,7.0,0 days 00:01:26.006000,14.0,7.0,HARD,2024
OCO,8.0,0 days 00:01:26.053000,14.0,8.0,HARD,2024
OCO,9.0,0 days 00:01:25.369000,13.0,9.0,HARD,2024
OCO,10.0,0 days 00:01:26.035000,13.0,10.0,HARD,2024
OCO,11.0,0 days 00:01:26.349000,12.0,11.0,HARD,2024
OCO,12.0,0 days 00:01:25.954000,10.0,12.0,HARD,2024
OCO,13.0,0 days 00:01:26.059000,10.0,13.0,HARD,2024
OCO,14.0,0 days 00:01:26.307000,9.0,14.0,HARD,2024
OCO,15.0,0 days 00:01:26.677000,9.0,15.0,HARD,2024
OCO,16.0,0 days 00:01:26.694000,8.0,16.0,HARD,2024
OCO,17.0,0 days 00:01:26.002000,8.0,17.0,HARD,2024
OCO,18.0,0 days 00:01:26.234000,7.0,18.0,HARD,2024
OCO,19.0,0 days 00:01:26.174000,7.0,19.0,HARD,2024
OCO,20.0,0 days 00:01:27.326000,8.0,20.0,HARD,2024
OCO,21.0,0 days 00:01:26.450000,8.0,21.0,HARD,2024
OCO,22.0,0 days 00:01:26.327000,8.0,22.0,HARD,2024
OCO,23.0,0 days 00:01:26.201000,7.0,23.0,HARD,2024
OCO,24.0,0 days 00:01:26.770000,7.0,24.0,HARD,2024
OCO,25.0,0 days 00:01:27.519000,9.0,25.0,HARD,2024
OCO,26.0,0 days 00:01:26.383000,9.0,26.0,HARD,2024
OCO,27.0,0 days 00:01:26.725000,10.0,27.0,HARD,2024
OCO,28.0,0 days 00:01:26.013000,10.0,28.0,HARD,2024
OCO,29.0,0 days 00:01:26.099000,10.0,29.0,HARD,2024
OCO,30.0,0 days 00:01:26.025000,10.0,30.0,HARD,2024
OCO,31.0,0 days 00:01:30.757000,12.0,31.0,HARD,2024
OCO,32.0,0 days 00:01:44.710000,16.0,1.0,MEDIUM,2024
OCO,33.0,0 days 00:01:24.652000,16.0,2.0,MEDIUM,2024
OCO,34.0,0 days 00:01:24.965000,15.0,3.0,MEDIUM,2024
OCO,35.0,0 days 00:01:25.019000,15.0,4.0,MEDIUM,2024
OCO,36.0,0 days 00:01:24.942000,15.0,5.0,MEDIUM,2024
OCO,37.0,0 days 00:01:24.613000,14.0,6.0,MEDIUM,2024
OCO,38.0,0 days 00:01:24.845000,14.0,7.0,MEDIUM,2024
OCO,39.0,0 days 00:01:25.267000,14.0,8.0,MEDIUM,2024
OCO,40.0,0 days 00:01:25.211000,14.0,9.0,MEDIUM,2024
OCO,41.0,0 days 00:01:25.060000,14.0,10.0,MEDIUM,2024
OCO,42.0,0 days 00:01:25.119000,14.0,11.0,MEDIUM,2024
OCO,43.0,0 days 00:01:26.111000,14.0,12.0,MEDIUM,2024
OCO,44.0,0 days 00:01:24.669000,14.0,13.0,MEDIUM,2024
OCO,45.0,0 days 00:01:24.587000,14.0,14.0,MEDIUM,2024
OCO,46.0,0 days 00:01:24.449000,14.0,15.0,MEDIUM,2024
OCO,47.0,0 days 00:01:24.506000,14.0,16.0,MEDIUM,2024
OCO,48.0,0 days 00:01:24.458000,14.0,17.0,MEDIUM,2024
OCO,49.0,0 days 00:01:25.790000,14.0,18.0,MEDIUM,2024
OCO,50.0,0 days 00:01:25.688000,14.0,19.0,MEDIUM,2024
OCO,51.0,0 days 00:01:24.590000,14.0,20.0,MEDIUM,2024
OCO,52.0,0 days 00:01:24.343000,14.0,21.0,MEDIUM,2024
GAS,1.0,0 days 00:01:34.873000,13.0,1.0,MEDIUM,2024
GAS,2.0,0 days 00:01:26.606000,13.0,2.0,MEDIUM,2024
GAS,3.0,0 days 00:01:26.646000,13.0,3.0,MEDIUM,2024
GAS,4.0,0 days 00:01:26.395000,13.0,4.0,MEDIUM,2024
